name,ra,dec,priority,type
3DHST_8398,189.29840088,62.18391037,6,TARGET
3DHST_8422,188.96148682,62.18414307,6,TARGET
3DHST_8447,188.98519897,62.18434906,6,TARGET
3DHST_8493,188.95632935,62.18431091,6,TARGET
3DHST_8501,188.95588684,62.18414307,6,TARGET
3DHST_8550,189.18351746,62.18499756,6,TARGET
3DHST_8572,189.38711548,62.18508148,6,TARGET
3DHST_8577,189.22245789,62.18490982,6,TARGET
3DHST_8617,189.27630615,62.18549347,6,TARGET
3DHST_8624,189.3289032,62.18527985,6,TARGET
3DHST_8638,189.04144287,62.18557739,6,TARGET
3DHST_8661,189.18421936,62.18566513,6,TARGET
3DHST_8703,189.13868713,62.18529129,6,TARGET
3DHST_8709,189.20115662,62.18602753,6,TARGET
3DHST_8775,189.04411316,62.18621445,6,TARGET
3DHST_8813,189.21697998,62.18620682,6,TARGET
3DHST_8814,189.1415863,62.18629837,6,TARGET
3DHST_8837,189.15655518,62.18667984,6,TARGET
3DHST_8848,188.95402527,62.18638992,6,TARGET
3DHST_8852,189.03924561,62.18668747,6,TARGET
3DHST_8858,189.40562439,62.1865654,6,TARGET
3DHST_8880,189.30911255,62.18675995,6,TARGET
3DHST_8889,189.16940308,62.18702316,6,TARGET
3DHST_8905,189.20858765,62.18701553,6,TARGET
3DHST_8911,189.26472473,62.18709946,6,TARGET
3DHST_8921,189.16386414,62.18688965,6,TARGET
3DHST_8927,189.161026,62.18703461,6,TARGET
3DHST_8936,189.15667725,62.18686676,6,TARGET
3DHST_9003,189.18399048,62.18706512,6,TARGET
3DHST_9005,189.31364441,62.18704605,6,TARGET
3DHST_9006,189.14823914,62.18743896,6,TARGET
3DHST_9073,189.31491089,62.18783951,6,TARGET
3DHST_9103,189.13766479,62.18787384,6,TARGET
3DHST_9166,189.29957581,62.18793869,6,TARGET
3DHST_9187,189.1544342,62.18794632,6,TARGET
3DHST_9194,189.04405212,62.18832779,6,TARGET
3DHST_9201,188.98526001,62.18826675,6,TARGET
3DHST_9205,189.14743042,62.18843079,6,TARGET
3DHST_9212,188.99880981,62.18825912,6,TARGET
3DHST_9216,189.18731689,62.18766022,6,TARGET
3DHST_9220,188.99714661,62.18842697,6,TARGET
3DHST_9221,189.13899231,62.18854523,6,TARGET
3DHST_9226,189.15287781,62.188591,6,TARGET
3DHST_9244,189.27532959,62.188694,6,TARGET
3DHST_9253,189.3888092,62.18868256,6,TARGET
3DHST_9264,189.21313477,62.18814468,6,TARGET
3DHST_9330,189.00964355,62.18839645,6,TARGET
3DHST_9342,189.18019104,62.18881226,6,TARGET
3DHST_9368,189.14682007,62.18925858,6,TARGET
3DHST_9373,189.42280579,62.1891861,6,TARGET
3DHST_9379,189.01834106,62.18915558,6,TARGET
3DHST_9437,189.21035767,62.18960571,6,TARGET
3DHST_9455,189.00340271,62.1896286,6,TARGET
3DHST_9485,189.25041199,62.18981552,6,TARGET
3DHST_9497,189.20930481,62.18999863,6,TARGET
3DHST_9557,189.26512146,62.18943024,6,TARGET
3DHST_9561,189.12373352,62.19041061,6,TARGET
3DHST_9637,189.31138611,62.19043732,6,TARGET
3DHST_9639,189.18249512,62.19047546,6,TARGET
3DHST_9654,189.02304077,62.19073486,6,TARGET
3DHST_9665,189.33122253,62.19072342,6,TARGET
3DHST_9670,189.22193909,62.19079971,6,TARGET
3DHST_9680,189.30754089,62.19099808,6,TARGET
3DHST_9701,189.25247192,62.19095612,6,TARGET
3DHST_9710,189.34005737,62.19063187,6,TARGET
3DHST_9758,189.20973206,62.19147873,6,TARGET
3DHST_9767,189.28340149,62.19152451,6,TARGET
3DHST_9770,188.97984314,62.19132233,6,TARGET
3DHST_9839,189.03416443,62.19166946,6,TARGET
3DHST_9842,189.03755188,62.19153214,6,TARGET
3DHST_9845,189.26402283,62.19171143,6,TARGET
3DHST_9859,188.93533325,62.19153976,6,TARGET
3DHST_9865,189.23583984,62.19190598,6,TARGET
3DHST_9890,189.34158325,62.19174194,6,TARGET
3DHST_9894,189.07672119,62.19213867,6,TARGET
3DHST_9906,189.23408508,62.19208908,6,TARGET
3DHST_9929,189.13069153,62.19224548,6,TARGET
3DHST_9941,189.27389526,62.19179153,6,TARGET
3DHST_9946,189.26922607,62.19207764,6,TARGET
3DHST_9948,189.22903442,62.19179535,6,TARGET
3DHST_9965,188.95172119,62.19174957,6,TARGET
3DHST_10035,189.06863403,62.19219971,6,TARGET
3DHST_10054,189.12811279,62.1928215,6,TARGET
3DHST_10058,189.03759766,62.19275284,6,TARGET
3DHST_10064,188.99949646,62.19255447,6,TARGET
3DHST_10087,188.9664917,62.19277191,6,TARGET
3DHST_10096,189.06835938,62.1929245,6,TARGET
3DHST_10130,189.26249695,62.19314575,6,TARGET
3DHST_10131,189.00297546,62.19282532,6,TARGET
3DHST_10141,189.13320923,62.19317245,6,TARGET
3DHST_10148,189.26834106,62.19284439,6,TARGET
3DHST_10177,189.05406189,62.19324112,6,TARGET
3DHST_10195,189.27685547,62.1932106,6,TARGET
3DHST_10214,188.93824768,62.19283676,6,TARGET
3DHST_10269,189.14012146,62.19377899,6,TARGET
3DHST_10321,189.2519989,62.19368744,6,TARGET
3DHST_10376,189.22795105,62.19419479,6,TARGET
3DHST_10381,189.3596344,62.1942215,6,TARGET
3DHST_10404,189.33233643,62.19435883,6,TARGET
3DHST_10408,189.38175964,62.19430542,6,TARGET
3DHST_10413,189.11114502,62.19399643,6,TARGET
3DHST_10417,189.31729126,62.19409943,6,TARGET
3DHST_10431,189.11102295,62.1944809,6,TARGET
3DHST_10472,188.95050049,62.19440079,6,TARGET
3DHST_10490,188.92868042,62.19446182,6,TARGET
3DHST_10519,189.12265015,62.19486237,6,TARGET
3DHST_10525,189.04592896,62.1942482,6,TARGET
3DHST_10544,189.26597595,62.19504166,6,TARGET
3DHST_10554,189.24848938,62.19492722,6,TARGET
3DHST_10587,189.13565063,62.19527817,6,TARGET
3DHST_10589,189.19023132,62.19530869,6,TARGET
3DHST_10598,189.05938721,62.19523621,6,TARGET
3DHST_10617,188.92645264,62.19479752,6,TARGET
3DHST_10628,188.97399902,62.1950531,6,TARGET
3DHST_10671,188.91825867,62.1952095,6,TARGET
3DHST_10693,189.18008423,62.19573975,6,TARGET
3DHST_10736,188.98521423,62.19570541,6,TARGET
3DHST_10746,189.30786133,62.19576645,6,TARGET
3DHST_10784,189.18151855,62.19604111,6,TARGET
3DHST_10819,189.20126343,62.19639969,6,TARGET
3DHST_10830,189.17735291,62.19610977,6,TARGET
3DHST_10886,189.271698,62.19633865,6,TARGET
3DHST_10894,189.32992554,62.19644165,6,TARGET
3DHST_10926,189.2592926,62.19605637,6,TARGET
3DHST_10952,189.12434387,62.19694901,6,TARGET
3DHST_10978,189.2394104,62.19677353,6,TARGET
3DHST_10987,189.39024353,62.1965332,6,TARGET
3DHST_10993,189.31225586,62.19702911,6,TARGET
3DHST_10998,188.93928528,62.19674301,6,TARGET
3DHST_11015,189.35688782,62.19713974,6,TARGET
3DHST_11076,188.93313599,62.19726944,6,TARGET
3DHST_11208,189.30038452,62.19794464,6,TARGET
3DHST_11249,188.92074585,62.19803238,6,TARGET
3DHST_11289,189.0368042,62.19815826,6,TARGET
3DHST_11337,189.3427887,62.19873047,6,TARGET
3DHST_11346,189.21905518,62.19861221,6,TARGET
3DHST_11365,188.95298767,62.19841003,6,TARGET
3DHST_11378,189.39881897,62.19863892,6,TARGET
3DHST_11383,189.38742065,62.19890976,6,TARGET
3DHST_11411,189.06864929,62.19906235,6,TARGET
3DHST_11435,188.92967224,62.19887161,6,TARGET
3DHST_11443,189.22807312,62.19840622,6,TARGET
3DHST_11510,189.10343933,62.19956207,6,TARGET
3DHST_11528,189.39054871,62.19953918,6,TARGET
3DHST_11533,189.40592957,62.19945908,6,TARGET
3DHST_11544,188.99998474,62.19952393,6,TARGET
3DHST_11593,189.10215759,62.19946671,6,TARGET
3DHST_11598,189.00228882,62.19973755,6,TARGET
3DHST_11659,189.3276825,62.20025253,6,TARGET
3DHST_11687,188.94514465,62.20007324,6,TARGET
3DHST_11694,189.0489502,62.20035934,6,TARGET
3DHST_11701,189.17625427,62.20038223,6,TARGET
3DHST_11703,189.15690613,62.20022964,6,TARGET
3DHST_11727,189.32302856,62.20050812,6,TARGET
3DHST_11765,189.04685974,62.20068359,6,TARGET
3DHST_11769,189.20332336,62.20058823,6,TARGET
3DHST_11771,189.1504364,62.20063782,6,TARGET
3DHST_11792,189.33119202,62.20036316,6,TARGET
3DHST_11837,189.19798279,62.20071411,6,TARGET
3DHST_11853,189.15678406,62.20105362,6,TARGET
3DHST_11856,189.16064453,62.20098114,6,TARGET
3DHST_11864,188.92997742,62.20089722,6,TARGET
3DHST_11872,189.20243835,62.20110321,6,TARGET
3DHST_11883,189.15202332,62.20081711,6,TARGET
3DHST_11887,189.38067627,62.20101547,6,TARGET
3DHST_11910,189.0684967,62.20136642,6,TARGET
3DHST_11931,189.332901,62.20125198,6,TARGET
3DHST_11940,189.08001709,62.20154953,6,TARGET
3DHST_11949,189.17192078,62.20142746,6,TARGET
3DHST_11977,189.36221313,62.20157242,6,TARGET
3DHST_12014,189.04301453,62.20180893,6,TARGET
3DHST_12018,189.37063599,62.20149994,6,TARGET
3DHST_12040,189.37667847,62.20202637,6,TARGET
3DHST_12052,189.37507629,62.20199966,6,TARGET
3DHST_12059,189.38856506,62.20203018,6,TARGET
3DHST_12080,189.04678345,62.2021904,6,TARGET
3DHST_12085,189.31947327,62.20214081,6,TARGET
3DHST_12140,189.29707336,62.2025528,6,TARGET
3DHST_12176,189.03262329,62.20271301,6,TARGET
3DHST_12179,189.24890137,62.20278931,6,TARGET
3DHST_12198,189.08673096,62.20291138,6,TARGET
3DHST_12201,189.29246521,62.20273972,6,TARGET
3DHST_12268,189.28115845,62.20339584,6,TARGET
3DHST_12276,189.09107971,62.20317841,6,TARGET
3DHST_12306,189.28211975,62.20343018,6,TARGET
3DHST_12378,189.26115417,62.20395279,6,TARGET
3DHST_12412,189.00906372,62.20365524,6,TARGET
3DHST_12429,189.24790955,62.20365524,6,TARGET
3DHST_12443,189.1174469,62.20421982,6,TARGET
3DHST_12462,189.09136963,62.20421219,6,TARGET
3DHST_12495,189.13439941,62.20441055,6,TARGET
3DHST_12504,189.28695679,62.20402145,6,TARGET
3DHST_12523,189.34625244,62.20373154,6,TARGET
3DHST_12529,189.27032471,62.2042923,6,TARGET
3DHST_12571,189.40286255,62.20473862,6,TARGET
3DHST_12605,188.96635437,62.20441818,6,TARGET
3DHST_12608,189.07717896,62.20492172,6,TARGET
3DHST_12623,189.3837738,62.20483017,6,TARGET
3DHST_12662,189.38034058,62.20520401,6,TARGET
3DHST_12696,189.24447632,62.20542526,6,TARGET
3DHST_12740,189.36294556,62.20556641,6,TARGET
3DHST_12769,189.12347412,62.20575714,6,TARGET
3DHST_12806,189.26417542,62.20591354,6,TARGET
3DHST_12817,189.41442871,62.20591354,6,TARGET
3DHST_12834,189.27397156,62.20602036,6,TARGET
3DHST_12856,189.40080261,62.20614243,6,TARGET
3DHST_12908,189.02919006,62.20635605,6,TARGET
3DHST_12927,189.22190857,62.20633316,6,TARGET
3DHST_12942,189.38322449,62.20648575,6,TARGET
3DHST_13023,189.01153564,62.20682144,6,TARGET
3DHST_13060,189.27053833,62.20700073,6,TARGET
3DHST_13093,189.12445068,62.20645523,6,TARGET
3DHST_13110,189.15292358,62.20730972,6,TARGET
3DHST_13179,189.08106995,62.20738983,6,TARGET
3DHST_13218,189.17626953,62.20769882,6,TARGET
3DHST_13269,189.35081482,62.20776367,6,TARGET
3DHST_13278,189.33111572,62.20812225,6,TARGET
3DHST_13287,189.38778687,62.20811081,6,TARGET
3DHST_13296,189.17974854,62.20780945,6,TARGET
3DHST_13300,189.17021179,62.20811844,6,TARGET
3DHST_13357,188.98532104,62.20830536,6,TARGET
3DHST_13363,189.32362366,62.20840836,6,TARGET
3DHST_13371,188.97370911,62.20785141,6,TARGET
3DHST_13377,189.3346405,62.20847702,6,TARGET
3DHST_13441,189.03674316,62.20890045,6,TARGET
3DHST_13444,189.30941772,62.20863342,6,TARGET
3DHST_13563,189.19281006,62.20930481,6,TARGET
3DHST_13589,189.16087341,62.20940399,6,TARGET
3DHST_13666,189.09997559,62.21004486,6,TARGET
3DHST_13668,189.06074524,62.20982742,6,TARGET
3DHST_13696,189.07211304,62.21013641,6,TARGET
3DHST_13758,189.37471008,62.21042633,6,TARGET
3DHST_13816,189.24511719,62.21078873,6,TARGET
3DHST_13823,189.34603882,62.21024704,6,TARGET
3DHST_13852,189.39108276,62.21086884,6,TARGET
3DHST_13864,189.19146729,62.21064377,6,TARGET
3DHST_13866,189.31184387,62.21081161,6,TARGET
3DHST_13881,188.98872375,62.2107811,6,TARGET
3DHST_13907,189.27163696,62.21040726,6,TARGET
3DHST_13934,189.11994934,62.21095276,6,TARGET
3DHST_13950,189.38552856,62.21127319,6,TARGET
3DHST_13995,189.25485229,62.21126938,6,TARGET
3DHST_14026,189.03614807,62.21148682,6,TARGET
3DHST_14042,189.35516357,62.21172333,6,TARGET
3DHST_14087,189.01399231,62.21186447,6,TARGET
3DHST_14185,189.43722534,62.21206665,6,TARGET
3DHST_14248,189.23008728,62.21268463,6,TARGET
3DHST_14265,188.97502136,62.21223831,6,TARGET
3DHST_14289,189.36260986,62.21274948,6,TARGET
3DHST_14393,189.22781372,62.21323395,6,TARGET
3DHST_14409,189.06864929,62.21274185,6,TARGET
3DHST_14454,189.0587616,62.2130127,6,TARGET
3DHST_14463,189.09353638,62.21356201,6,TARGET
3DHST_14492,189.21769714,62.21373367,6,TARGET
3DHST_14515,189.15081787,62.21339035,6,TARGET
3DHST_14540,189.41271973,62.21387482,6,TARGET
3DHST_14564,189.24951172,62.21411514,6,TARGET
3DHST_14582,189.13206482,62.21368027,6,TARGET
3DHST_14679,189.36071777,62.2145195,6,TARGET
3DHST_14707,189.29112244,62.21456146,6,TARGET
3DHST_14720,189.38650513,62.21456528,6,TARGET
3DHST_14738,189.16435242,62.21430588,6,TARGET
3DHST_14820,189.05709839,62.21476364,6,TARGET
3DHST_14830,189.20622253,62.21534729,6,TARGET
3DHST_14885,189.29818726,62.2154541,6,TARGET
3DHST_14888,189.19387817,62.2153511,6,TARGET
3DHST_14930,189.16804504,62.21585083,6,TARGET
3DHST_14966,189.05084229,62.21538925,6,TARGET
3DHST_14973,189.28155518,62.21604156,6,TARGET
3DHST_15013,189.00926208,62.21590042,6,TARGET
3DHST_15068,189.41744995,62.21633148,6,TARGET
3DHST_15108,189.34417725,62.21639252,6,TARGET
3DHST_15138,189.22821045,62.21621323,6,TARGET
3DHST_15144,189.15046692,62.21643448,6,TARGET
3DHST_15155,189.32723999,62.21657562,6,TARGET
3DHST_15212,189.2311554,62.21695709,6,TARGET
3DHST_15234,189.25294495,62.21724319,6,TARGET
3DHST_15249,189.28985596,62.21737289,6,TARGET
3DHST_15321,189.42398071,62.21755981,6,TARGET
3DHST_15323,189.31039429,62.21776581,6,TARGET
3DHST_15324,189.36155701,62.21775055,6,TARGET
3DHST_15357,188.96118164,62.21778107,6,TARGET
3DHST_15368,189.4183197,62.21792603,6,TARGET
3DHST_15382,189.29338074,62.21789932,6,TARGET
3DHST_15385,189.09735107,62.21803665,6,TARGET
3DHST_15386,189.2019043,62.21804047,6,TARGET
3DHST_15389,189.09518433,62.21805191,6,TARGET
3DHST_15395,189.22917175,62.21804047,6,TARGET
3DHST_15505,189.43345642,62.21875763,6,TARGET
3DHST_15546,189.31999207,62.21866226,6,TARGET
3DHST_15563,188.95074463,62.21890259,6,TARGET
3DHST_15632,189.32389832,62.21950912,6,TARGET
3DHST_15639,189.20278931,62.2196579,6,TARGET
3DHST_15702,189.20429993,62.21939087,6,TARGET
3DHST_15742,189.42193604,62.21998978,6,TARGET
3DHST_15752,189.04832458,62.21982956,6,TARGET
3DHST_15769,189.20903015,62.22030258,6,TARGET
3DHST_15820,189.14491272,62.22032547,6,TARGET
3DHST_15869,189.14730835,62.22068024,6,TARGET
3DHST_15906,189.01365662,62.22053909,6,TARGET
3DHST_15927,189.13696289,62.22086334,6,TARGET
3DHST_15941,189.42198181,62.22091675,6,TARGET
3DHST_15949,189.14704895,62.22114944,6,TARGET
3DHST_15983,189.42300415,62.2211113,6,TARGET
3DHST_16000,189.06288147,62.22131729,6,TARGET
3DHST_16027,189.36399841,62.22145844,6,TARGET
3DHST_16032,189.03587341,62.22141266,6,TARGET
3DHST_16047,189.33943176,62.22157288,6,TARGET
3DHST_16071,189.41166687,62.2216568,6,TARGET
3DHST_16104,189.3107605,62.22193909,6,TARGET
3DHST_16125,189.01652527,62.22191238,6,TARGET
3DHST_16143,189.34843445,62.2220993,6,TARGET
3DHST_16165,189.14463806,62.22227478,6,TARGET
3DHST_16169,189.00804138,62.22203064,6,TARGET
3DHST_16175,189.17965698,62.22164536,6,TARGET
3DHST_16190,189.33955383,62.22217178,6,TARGET
3DHST_16200,189.07199097,62.22229004,6,TARGET
3DHST_16223,189.12640381,62.22229767,6,TARGET
3DHST_16233,189.06608582,62.22210693,6,TARGET
3DHST_16234,189.05160522,62.22228241,6,TARGET
3DHST_16250,189.11196899,62.22264481,6,TARGET
3DHST_16280,189.24333191,62.22269058,6,TARGET
3DHST_16309,189.01322937,62.2228775,6,TARGET
3DHST_16323,189.42466736,62.22303009,6,TARGET
3DHST_16373,189.14468384,62.22327423,6,TARGET
3DHST_16377,189.35057068,62.22297287,6,TARGET
3DHST_16383,189.04226685,62.22293854,6,TARGET
3DHST_16391,189.11198425,62.22322845,6,TARGET
3DHST_16408,189.30911255,62.22331619,6,TARGET
3DHST_16421,189.00375366,62.22354126,6,TARGET
3DHST_16476,188.95045471,62.22373962,6,TARGET
3DHST_16505,189.24638367,62.22402954,6,TARGET
3DHST_16524,189.04759216,62.22365189,6,TARGET
3DHST_16576,189.04794312,62.22400665,6,TARGET
3DHST_16577,189.34213257,62.22420502,6,TARGET
3DHST_16598,189.20310974,62.22445297,6,TARGET
3DHST_16645,188.95037842,62.22445297,6,TARGET
3DHST_16687,189.15344238,62.22485352,6,TARGET
3DHST_16741,189.00762939,62.22501373,6,TARGET
3DHST_16765,189.40965271,62.22470856,6,TARGET
3DHST_16809,188.99505615,62.22509766,6,TARGET
3DHST_16815,189.40422058,62.2256012,6,TARGET
3DHST_16870,189.35745239,62.22573471,6,TARGET
3DHST_16888,189.38674927,62.22553635,6,TARGET
3DHST_16913,189.02377319,62.2259407,6,TARGET
3DHST_16936,189.40710449,62.22515488,6,TARGET
3DHST_16937,189.19607544,62.22584534,6,TARGET
3DHST_16941,189.1081543,62.225914,6,TARGET
3DHST_16958,189.1680603,62.22613907,6,TARGET
3DHST_16997,189.22761536,62.22605896,6,TARGET
3DHST_17031,189.35395813,62.22614288,6,TARGET
3DHST_17054,189.18235779,62.22661591,6,TARGET
3DHST_17060,189.39439392,62.22653961,6,TARGET
3DHST_17073,189.19277954,62.22597122,6,TARGET
3DHST_17101,189.31071472,62.22675323,6,TARGET
3DHST_17116,189.23379517,62.22660446,6,TARGET
3DHST_17123,189.00520325,62.22589493,6,TARGET
3DHST_17130,188.95974731,62.22674561,6,TARGET
3DHST_17131,189.15101624,62.22690201,6,TARGET
3DHST_17144,189.40621948,62.22663498,6,TARGET
3DHST_17162,189.09117126,62.22669601,6,TARGET
3DHST_17197,188.96908569,62.22707748,6,TARGET
3DHST_17241,189.28335571,62.22729874,6,TARGET
3DHST_17267,188.99674988,62.22745514,6,TARGET
3DHST_17302,189.31484985,62.22754669,6,TARGET
3DHST_17313,189.11343384,62.22765732,6,TARGET
3DHST_17336,189.29605103,62.22804642,6,TARGET
3DHST_17345,189.2374115,62.22812653,6,TARGET
3DHST_17368,189.39569092,62.22815323,6,TARGET
3DHST_17429,189.41793823,62.22848511,6,TARGET
3DHST_17446,189.1552887,62.22842789,6,TARGET
3DHST_17493,189.12762451,62.22893524,6,TARGET
3DHST_17506,189.33013916,62.22852325,6,TARGET
3DHST_17558,188.99916077,62.22893906,6,TARGET
3DHST_17577,189.23703003,62.22919083,6,TARGET
3DHST_17588,189.38040161,62.22933197,6,TARGET
3DHST_17589,189.20010376,62.22864532,6,TARGET
3DHST_17591,189.08361816,62.22900009,6,TARGET
3DHST_17741,188.98519897,62.22953033,6,TARGET
3DHST_17773,189.17558289,62.23009872,6,TARGET
3DHST_17799,189.23231506,62.23023605,6,TARGET
3DHST_17806,189.18518066,62.23044968,6,TARGET
3DHST_17820,189.09793091,62.23020554,6,TARGET
3DHST_17840,189.30155945,62.23051834,6,TARGET
3DHST_17848,188.94642639,62.23028946,6,TARGET
3DHST_17853,189.42883301,62.23045731,6,TARGET
3DHST_17891,189.26280212,62.23060608,6,TARGET
3DHST_17905,189.37841797,62.23069763,6,TARGET
3DHST_17953,188.99586487,62.23094559,6,TARGET
3DHST_17964,189.37765503,62.23118973,6,TARGET
3DHST_18084,189.36943054,62.23168945,6,TARGET
3DHST_18117,189.17527771,62.23197937,6,TARGET
3DHST_18123,189.18989563,62.23199081,6,TARGET
3DHST_18126,189.05332947,62.23189163,6,TARGET
3DHST_18138,188.95126343,62.23178482,6,TARGET
3DHST_18160,189.32064819,62.23208618,6,TARGET
3DHST_18175,189.20713806,62.23217773,6,TARGET
3DHST_18189,189.40666199,62.23198318,6,TARGET
3DHST_18191,188.99047852,62.23166656,6,TARGET
3DHST_18261,189.16386414,62.23258972,6,TARGET
3DHST_18270,189.1806488,62.23263931,6,TARGET
3DHST_18273,189.39881897,62.23245621,6,TARGET
3DHST_18322,189.23635864,62.23289871,6,TARGET
3DHST_18348,189.15354919,62.23298645,6,TARGET
3DHST_18372,189.40161133,62.23272324,6,TARGET
3DHST_18412,189.17352295,62.23324585,6,TARGET
3DHST_18481,189.23609924,62.23344421,6,TARGET
3DHST_18503,188.99617004,62.23353577,6,TARGET
3DHST_18567,188.97271729,62.23381424,6,TARGET
3DHST_18605,189.42677307,62.2338829,6,TARGET
3DHST_18622,189.19615173,62.23422241,6,TARGET
3DHST_18681,189.07406616,62.23435974,6,TARGET
3DHST_18775,189.26928711,62.23458481,6,TARGET
3DHST_18799,189.19004822,62.23487854,6,TARGET
3DHST_18839,188.99324036,62.2348175,6,TARGET
3DHST_18868,189.19845581,62.23496628,6,TARGET
3DHST_18948,189.41203308,62.23537064,6,TARGET
3DHST_18958,189.17935181,62.2356987,6,TARGET
3DHST_18973,189.12483215,62.23564529,6,TARGET
3DHST_18987,189.17250061,62.23575211,6,TARGET
3DHST_19025,188.94619751,62.23558426,6,TARGET
3DHST_19060,189.31399536,62.23619843,6,TARGET
3DHST_19105,189.34298706,62.23620605,6,TARGET
3DHST_19112,189.19088745,62.23624802,6,TARGET
3DHST_19119,189.34370422,62.23644638,6,TARGET
3DHST_19121,189.43911743,62.23639679,6,TARGET
3DHST_19131,189.08103943,62.23635864,6,TARGET
3DHST_19147,188.94902039,62.2363739,6,TARGET
3DHST_19189,189.17706299,62.23685074,6,TARGET
3DHST_19251,189.18847656,62.23715973,6,TARGET
3DHST_19281,188.97857666,62.23689651,6,TARGET
3DHST_19285,188.96884155,62.23711014,6,TARGET
3DHST_19328,189.34640503,62.23745346,6,TARGET
3DHST_19358,189.16053772,62.2371254,6,TARGET
3DHST_19365,189.21887207,62.23744202,6,TARGET
3DHST_19368,189.1408844,62.23754501,6,TARGET
3DHST_19374,189.19432068,62.23756027,6,TARGET
3DHST_19405,189.01782227,62.23765564,6,TARGET
3DHST_19453,189.20980835,62.23760986,6,TARGET
3DHST_19482,189.37704468,62.23787308,6,TARGET
3DHST_19553,189.10469055,62.23819733,6,TARGET
3DHST_19602,189.40248108,62.23865509,6,TARGET
3DHST_19616,189.36987305,62.23836136,6,TARGET
3DHST_19661,188.94915771,62.23818588,6,TARGET
3DHST_19668,189.38337708,62.23889923,6,TARGET
3DHST_19682,189.4188385,62.23885345,6,TARGET
3DHST_19690,189.2644043,62.23916626,6,TARGET
3DHST_19697,189.37626648,62.23882675,6,TARGET
3DHST_19709,189.01271057,62.23886871,6,TARGET
3DHST_19713,189.31065369,62.23900223,6,TARGET
3DHST_19768,189.37190247,62.23925018,6,TARGET
3DHST_19785,189.39971924,62.23949432,6,TARGET
3DHST_19968,189.25491333,62.24029541,6,TARGET
3DHST_19986,189.17495728,62.24073029,6,TARGET
3DHST_19989,189.33135986,62.24063492,6,TARGET
3DHST_20116,189.25019836,62.24141312,6,TARGET
3DHST_20119,189.45956421,62.24124527,6,TARGET
3DHST_20146,189.01269531,62.24131775,6,TARGET
3DHST_20170,189.46141052,62.24149704,6,TARGET
3DHST_20191,189.38090515,62.24165344,6,TARGET
3DHST_20205,189.33900452,62.24183655,6,TARGET
3DHST_20208,189.25257874,62.2417717,6,TARGET
3DHST_20214,189.40852356,62.24163818,6,TARGET
3DHST_20242,189.00785828,62.24185562,6,TARGET
3DHST_20252,189.18406677,62.24172592,6,TARGET
3DHST_20278,189.09745789,62.2421875,6,TARGET
3DHST_20347,189.25498962,62.24189377,6,TARGET
3DHST_20397,189.41091919,62.24238968,6,TARGET
3DHST_20418,189.10273743,62.24281311,6,TARGET
3DHST_20427,189.1673584,62.24229431,6,TARGET
3DHST_20547,189.20870972,62.24338531,6,TARGET
