name,ra,dec,priority,type
3DHST_20602,189.3104248,62.2433815,6,TARGET
3DHST_20613,189.02748108,62.24354172,6,TARGET
3DHST_20637,189.3157196,62.24339294,6,TARGET
3DHST_20639,189.18215942,62.24361801,6,TARGET
3DHST_20642,189.34109497,62.24345779,6,TARGET
3DHST_20691,189.4446106,62.24375916,6,TARGET
3DHST_20696,189.34461975,62.24398422,6,TARGET
3DHST_20697,189.33094788,62.24401855,6,TARGET
3DHST_20704,189.26742554,62.24425888,6,TARGET
3DHST_20706,189.43865967,62.24410629,6,TARGET
3DHST_20740,189.11949158,62.24417496,6,TARGET
3DHST_20828,189.07725525,62.24466324,6,TARGET
3DHST_20839,188.99215698,62.2446785,6,TARGET
3DHST_20884,189.12150574,62.24458694,6,TARGET
3DHST_20929,189.15846252,62.2447319,6,TARGET
3DHST_20957,189.29730225,62.24552536,6,TARGET
3DHST_20981,189.10148621,62.2453537,6,TARGET
3DHST_20992,189.06072998,62.24526978,6,TARGET
3DHST_20999,189.32426453,62.24556351,6,TARGET
3DHST_21030,189.25325012,62.24544525,6,TARGET
3DHST_21056,189.30732727,62.24575043,6,TARGET
3DHST_21114,189.14863586,62.24625015,6,TARGET
3DHST_21121,189.00192261,62.24609756,6,TARGET
3DHST_21140,189.1075592,62.24620819,6,TARGET
3DHST_21146,189.34439087,62.24623108,6,TARGET
3DHST_21159,189.20307922,62.24650574,6,TARGET
3DHST_21164,189.21257019,62.24651718,6,TARGET
3DHST_21174,189.35325623,62.24650574,6,TARGET
3DHST_21181,189.18264771,62.24645233,6,TARGET
3DHST_21216,189.3099823,62.24675369,6,TARGET
3DHST_21222,189.08178711,62.24668503,6,TARGET
3DHST_21242,189.38328552,62.24692535,6,TARGET
3DHST_21315,189.09703064,62.24697876,6,TARGET
3DHST_21344,189.09565735,62.24700165,6,TARGET
3DHST_21357,189.33647156,62.2473526,6,TARGET
3DHST_21382,189.27043152,62.24728012,6,TARGET
3DHST_21442,189.33731079,62.24784851,6,TARGET
3DHST_21469,189.41157532,62.24794388,6,TARGET
3DHST_21480,189.40136719,62.24806595,6,TARGET
3DHST_21505,189.420578,62.24818802,6,TARGET
3DHST_21508,188.98745728,62.2478714,6,TARGET
3DHST_21558,189.0750885,62.24785233,6,TARGET
3DHST_21561,189.43205261,62.24846268,6,TARGET
3DHST_21586,189.28993225,62.24840546,6,TARGET
3DHST_21592,189.22930908,62.24816132,6,TARGET
3DHST_21609,189.36811829,62.24806213,6,TARGET
3DHST_21611,189.16825867,62.24875641,6,TARGET
3DHST_21641,189.0914917,62.24891663,6,TARGET
3DHST_21644,189.28805542,62.24877548,6,TARGET
3DHST_21714,189.50109863,62.24920273,6,TARGET
3DHST_21725,189.30587769,62.24901199,6,TARGET
3DHST_21746,189.12588501,62.24936676,6,TARGET
3DHST_21752,189.12149048,62.24960327,6,TARGET
3DHST_21768,189.24378967,62.24952698,6,TARGET
3DHST_21788,189.38853455,62.2497139,6,TARGET
3DHST_21804,189.19476318,62.24957275,6,TARGET
3DHST_21809,189.07585144,62.24978638,6,TARGET
3DHST_21826,189.08526611,62.24980164,6,TARGET
3DHST_21864,189.17764282,62.24969864,6,TARGET
3DHST_21865,189.04644775,62.24991226,6,TARGET
3DHST_21867,189.46682739,62.24999237,6,TARGET
3DHST_21872,189.14263916,62.25016022,6,TARGET
3DHST_21910,189.41593933,62.25018692,6,TARGET
3DHST_21911,189.08564758,62.25019455,6,TARGET
3DHST_21914,189.37278748,62.25024796,6,TARGET
3DHST_21917,189.30587769,62.25030136,6,TARGET
3DHST_21920,189.19795227,62.2496109,6,TARGET
3DHST_21921,189.19288635,62.24983215,6,TARGET
3DHST_21927,189.07289124,62.25028229,6,TARGET
3DHST_21931,189.12384033,62.25034714,6,TARGET
3DHST_21951,189.34542847,62.25048065,6,TARGET
3DHST_21974,189.23942566,62.25048065,6,TARGET
3DHST_21993,189.08628845,62.24990463,6,TARGET
3DHST_22040,189.16696167,62.25063705,6,TARGET
3DHST_22052,188.99407959,62.25079346,6,TARGET
3DHST_22053,189.49285889,62.25074387,6,TARGET
3DHST_22068,189.17404175,62.25100327,6,TARGET
3DHST_22071,189.08889771,62.25099564,6,TARGET
3DHST_22079,189.04910278,62.25098038,6,TARGET
3DHST_22084,189.08239746,62.25045395,6,TARGET
3DHST_22121,189.44517517,62.25095749,6,TARGET
3DHST_22177,189.18086243,62.25123596,6,TARGET
3DHST_22187,189.22129822,62.25153351,6,TARGET
3DHST_22198,189.11265564,62.2515564,6,TARGET
3DHST_22228,189.0894165,62.25165558,6,TARGET
3DHST_22248,189.09178162,62.25138855,6,TARGET
3DHST_22261,189.34570312,62.25181961,6,TARGET
3DHST_22286,189.06593323,62.25185776,6,TARGET
3DHST_22318,189.36386108,62.25190353,6,TARGET
3DHST_22339,189.25149536,62.25213623,6,TARGET
3DHST_22348,189.09619141,62.2521286,6,TARGET
3DHST_22376,189.12605286,62.2521286,6,TARGET
3DHST_22400,189.05783081,62.25191879,6,TARGET
3DHST_22466,189.17472839,62.25242615,6,TARGET
3DHST_22469,189.16360474,62.25273514,6,TARGET
3DHST_22497,189.28385925,62.2527771,6,TARGET
3DHST_22546,189.17478943,62.25295639,6,TARGET
3DHST_22556,189.07493591,62.25308228,6,TARGET
3DHST_22589,189.27368164,62.2533989,6,TARGET
3DHST_22659,189.5063324,62.25339127,6,TARGET
3DHST_22680,189.27682495,62.25325775,6,TARGET
3DHST_22686,189.21537781,62.25323486,6,TARGET
3DHST_22733,189.28474426,62.25363922,6,TARGET
3DHST_22797,189.11470032,62.25400162,6,TARGET
3DHST_22822,189.40263367,62.25440216,6,TARGET
3DHST_22856,189.11135864,62.25466537,6,TARGET
3DHST_22861,189.06373596,62.25465393,6,TARGET
3DHST_22873,189.20146179,62.25378036,6,TARGET
3DHST_22918,189.05909729,62.25484848,6,TARGET
3DHST_22925,189.36608887,62.25427628,6,TARGET
3DHST_22930,189.33261108,62.25474167,6,TARGET
3DHST_22931,189.0592804,62.25431824,6,TARGET
3DHST_23046,189.35871887,62.25538254,6,TARGET
3DHST_23047,189.33248901,62.25537872,6,TARGET
3DHST_23083,189.02204895,62.25556564,6,TARGET
3DHST_23106,189.24313354,62.25576019,6,TARGET
3DHST_23211,189.10128784,62.256073,6,TARGET
3DHST_23215,189.39884949,62.25611115,6,TARGET
3DHST_23226,189.10398865,62.25640869,6,TARGET
3DHST_23229,188.99263,62.25628281,6,TARGET
3DHST_23268,189.20178223,62.25637054,6,TARGET
3DHST_23301,189.20576477,62.25637436,6,TARGET
3DHST_23349,189.25222778,62.25703812,6,TARGET
3DHST_23363,189.37380981,62.25704193,6,TARGET
3DHST_23419,189.30503845,62.25731659,6,TARGET
3DHST_23420,189.15304565,62.25699234,6,TARGET
3DHST_23438,189.15190125,62.25674057,6,TARGET
3DHST_23440,189.30128479,62.2571907,6,TARGET
3DHST_23473,189.29573059,62.2576561,6,TARGET
3DHST_23476,189.27383423,62.25740433,6,TARGET
3DHST_23495,189.40594482,62.25764847,6,TARGET
3DHST_23547,189.46244812,62.25770187,6,TARGET
3DHST_23556,189.07728577,62.25740051,6,TARGET
3DHST_23565,189.01322937,62.25788498,6,TARGET
3DHST_23574,189.04743958,62.25785065,6,TARGET
3DHST_23607,189.337677,62.2582016,6,TARGET
3DHST_23636,189.00228882,62.25827789,6,TARGET
3DHST_23642,189.24723816,62.25803757,6,TARGET
3DHST_23685,189.30438232,62.25859451,6,TARGET
3DHST_23702,189.00317383,62.25863266,6,TARGET
3DHST_23720,189.30912781,62.25888824,6,TARGET
3DHST_23739,189.29322815,62.25887299,6,TARGET
3DHST_23752,189.14247131,62.25902176,6,TARGET
3DHST_23778,189.29000854,62.25906372,6,TARGET
3DHST_23847,189.12992859,62.25941467,6,TARGET
3DHST_23848,189.40135193,62.25887299,6,TARGET
3DHST_23872,189.33218384,62.2587204,6,TARGET
3DHST_23901,189.34153748,62.25966644,6,TARGET
3DHST_23908,189.29774475,62.25945663,6,TARGET
3DHST_23958,189.17681885,62.25999832,6,TARGET
3DHST_23961,189.21563721,62.25979614,6,TARGET
3DHST_23965,189.33349609,62.25925446,6,TARGET
3DHST_23997,189.41777039,62.26006317,6,TARGET
3DHST_24035,189.20783997,62.26014709,6,TARGET
3DHST_24036,189.37866211,62.26002121,6,TARGET
3DHST_24043,189.16732788,62.26032639,6,TARGET
3DHST_24048,189.2822113,62.26040268,6,TARGET
3DHST_24050,189.3885498,62.2603035,6,TARGET
3DHST_24112,189.30735779,62.26039124,6,TARGET
3DHST_24123,189.29483032,62.26067352,6,TARGET
3DHST_24124,189.20672607,62.2606163,6,TARGET
3DHST_24188,189.32098389,62.26082611,6,TARGET
3DHST_24207,189.4223938,62.2610817,6,TARGET
3DHST_24255,189.52427673,62.2612114,6,TARGET
3DHST_24258,189.36453247,62.26136398,6,TARGET
3DHST_24286,189.3351593,62.26159286,6,TARGET
3DHST_24289,189.37612915,62.26153564,6,TARGET
3DHST_24317,189.17123413,62.26174927,6,TARGET
3DHST_24318,189.09172058,62.26169205,6,TARGET
3DHST_24319,189.53125,62.26130676,6,TARGET
3DHST_24350,189.40759277,62.2618103,6,TARGET
3DHST_24353,189.28742981,62.2616539,6,TARGET
3DHST_24386,189.33984375,62.26199341,6,TARGET
3DHST_24409,189.21205139,62.26211166,6,TARGET
3DHST_24460,188.99150085,62.26182938,6,TARGET
3DHST_24537,189.35728455,62.26238632,6,TARGET
3DHST_24539,189.17932129,62.26256943,6,TARGET
3DHST_24554,189.05955505,62.26257706,6,TARGET
3DHST_24577,189.30999756,62.26285934,6,TARGET
3DHST_24593,189.29768372,62.26285553,6,TARGET
3DHST_24613,189.20933533,62.2630806,6,TARGET
3DHST_24614,189.11082458,62.26294327,6,TARGET
3DHST_24648,189.13365173,62.26323318,6,TARGET
3DHST_24667,189.0958252,62.26326752,6,TARGET
3DHST_24688,189.09637451,62.26335144,6,TARGET
3DHST_24704,189.03118896,62.26350403,6,TARGET
3DHST_24726,189.16136169,62.26366043,6,TARGET
3DHST_24741,189.48350525,62.26358414,6,TARGET
3DHST_24748,189.2598114,62.2637558,6,TARGET
3DHST_24754,189.11546326,62.26376343,6,TARGET
3DHST_24757,189.22442627,62.26385498,6,TARGET
3DHST_24774,189.16067505,62.26390076,6,TARGET
3DHST_24826,189.18238831,62.26420975,6,TARGET
3DHST_24868,189.24650574,62.26421356,6,TARGET
3DHST_24886,189.20831299,62.26379013,6,TARGET
3DHST_24910,189.20555115,62.264534,6,TARGET
3DHST_24922,189.26210022,62.26441574,6,TARGET
3DHST_24934,189.12113953,62.26468277,6,TARGET
3DHST_24964,189.45091248,62.26466751,6,TARGET
3DHST_24969,189.26438904,62.26483917,6,TARGET
3DHST_25044,189.15652466,62.26472092,6,TARGET
3DHST_25096,189.32183838,62.26532745,6,TARGET
3DHST_25103,189.29406738,62.26537323,6,TARGET
3DHST_25164,189.34483337,62.26554871,6,TARGET
3DHST_25171,189.18045044,62.26557159,6,TARGET
3DHST_25198,189.17004395,62.265728,6,TARGET
3DHST_25202,189.32342529,62.26522827,6,TARGET
3DHST_25220,189.54075623,62.26547623,6,TARGET
3DHST_25232,189.20956421,62.26564026,6,TARGET
3DHST_25253,189.1688385,62.26583099,6,TARGET
3DHST_25261,189.52355957,62.26526642,6,TARGET
3DHST_25262,189.36836243,62.26593018,6,TARGET
3DHST_25274,189.20863342,62.26614761,6,TARGET
3DHST_25310,189.05429077,62.26622772,6,TARGET
3DHST_25333,189.37728882,62.2661438,6,TARGET
3DHST_25341,189.20222473,62.26625443,6,TARGET
3DHST_25372,189.38038635,62.26643753,6,TARGET
3DHST_25384,189.29589844,62.26602554,6,TARGET
3DHST_25423,189.50149536,62.26657867,6,TARGET
3DHST_25437,189.23435974,62.26637268,6,TARGET
3DHST_25443,189.17852783,62.26686096,6,TARGET
3DHST_25449,189.47673035,62.26676178,6,TARGET
3DHST_25452,189.477005,62.26679993,6,TARGET
3DHST_25463,189.35412598,62.26685333,6,TARGET
3DHST_25491,189.40960693,62.26686859,6,TARGET
3DHST_25522,189.13018799,62.26740646,6,TARGET
3DHST_25526,189.15904236,62.26715469,6,TARGET
3DHST_25563,189.37837219,62.2670784,6,TARGET
3DHST_25584,189.23338318,62.26748276,6,TARGET
3DHST_25597,189.11488342,62.26753998,6,TARGET
3DHST_25602,189.19200134,62.26766586,6,TARGET
3DHST_25613,189.53115845,62.26703262,6,TARGET
3DHST_25677,189.015625,62.26789856,6,TARGET
3DHST_25692,189.24464417,62.2681694,6,TARGET
3DHST_25797,189.27349854,62.26836014,6,TARGET
3DHST_25804,189.45614624,62.26847458,6,TARGET
3DHST_25811,189.19218445,62.26870728,6,TARGET
3DHST_25826,189.17167664,62.26879501,6,TARGET
3DHST_25830,189.19346619,62.26849747,6,TARGET
3DHST_25873,189.10905457,62.26906586,6,TARGET
3DHST_25880,189.12159729,62.26858521,6,TARGET
3DHST_25936,189.11381531,62.26919937,6,TARGET
3DHST_25945,189.45137024,62.2692337,6,TARGET
3DHST_25961,189.20901489,62.2694397,6,TARGET
3DHST_25971,189.28242493,62.26953506,6,TARGET
3DHST_25981,189.16223145,62.26947403,6,TARGET
3DHST_25984,189.05636597,62.26921082,6,TARGET
3DHST_25985,189.1178894,62.26948929,6,TARGET
3DHST_25992,189.05000305,62.26955414,6,TARGET
3DHST_26001,189.20846558,62.26958466,6,TARGET
3DHST_26087,189.47114563,62.26985168,6,TARGET
3DHST_26104,189.17437744,62.27002716,6,TARGET
3DHST_26106,189.19110107,62.2701149,6,TARGET
3DHST_26107,189.22540283,62.26995468,6,TARGET
3DHST_26111,189.11221313,62.2698555,6,TARGET
3DHST_26126,189.12588501,62.27001572,6,TARGET
3DHST_26137,189.25401306,62.2702713,6,TARGET
3DHST_26163,189.48274231,62.27009583,6,TARGET
3DHST_26176,189.33331299,62.27032089,6,TARGET
3DHST_26177,189.49020386,62.27024078,6,TARGET
3DHST_26178,189.13775635,62.2703476,6,TARGET
3DHST_26227,189.07818604,62.2701683,6,TARGET
3DHST_26235,189.21800232,62.27048111,6,TARGET
3DHST_26271,189.10997009,62.2706337,6,TARGET
3DHST_26289,189.31866455,62.27072525,6,TARGET
3DHST_26297,189.46984863,62.27035522,6,TARGET
3DHST_26319,189.27140808,62.27082443,6,TARGET
3DHST_26321,189.17434692,62.27095032,6,TARGET
3DHST_26325,189.33937073,62.27079773,6,TARGET
3DHST_26378,189.16090393,62.27128601,6,TARGET
3DHST_26409,189.0901947,62.27132797,6,TARGET
3DHST_26451,189.04728699,62.27155304,6,TARGET
3DHST_26453,189.21713257,62.27156067,6,TARGET
3DHST_26472,189.27249146,62.27157593,6,TARGET
3DHST_26490,189.25202942,62.27183533,6,TARGET
3DHST_26493,189.31568909,62.27158356,6,TARGET
3DHST_26503,189.16307068,62.27188492,6,TARGET
3DHST_26537,189.2505188,62.27267838,6,TARGET
3DHST_26589,189.48652649,62.27209854,6,TARGET
3DHST_26657,189.09275818,62.27254868,6,TARGET
3DHST_26721,189.11903381,62.27271271,6,TARGET
3DHST_26740,189.11676025,62.27275085,6,TARGET
3DHST_26766,189.48640442,62.27292633,6,TARGET
3DHST_26829,189.42375183,62.27309418,6,TARGET
3DHST_26873,189.26298523,62.27408981,6,TARGET
3DHST_26879,189.25039673,62.27398682,6,TARGET
3DHST_26918,189.08883667,62.27383041,6,TARGET
3DHST_26919,189.1116333,62.27428818,6,TARGET
3DHST_26941,189.09107971,62.27389145,6,TARGET
3DHST_26947,189.4312439,62.27385712,6,TARGET
3DHST_26958,189.114151,62.2739563,6,TARGET
3DHST_26968,189.38685608,62.27393341,6,TARGET
3DHST_27001,189.13072205,62.27410126,6,TARGET
3DHST_27022,189.49882507,62.27410126,6,TARGET
3DHST_27041,189.17466736,62.27437592,6,TARGET
3DHST_27058,189.25898743,62.27449036,6,TARGET
3DHST_27063,189.17251587,62.27457428,6,TARGET
3DHST_27069,189.08758545,62.27450943,6,TARGET
3DHST_27083,189.21368408,62.27457809,6,TARGET
3DHST_27088,189.462677,62.27450943,6,TARGET
3DHST_27096,189.11630249,62.27470779,6,TARGET
3DHST_27097,189.4727478,62.27456665,6,TARGET
3DHST_27102,189.18678284,62.2747345,6,TARGET
3DHST_27112,189.11987305,62.27474594,6,TARGET
3DHST_27121,189.38420105,62.27479935,6,TARGET
3DHST_27124,189.26304626,62.27495575,6,TARGET
3DHST_27128,189.14810181,62.27492523,6,TARGET
3DHST_27176,189.13929749,62.27513885,6,TARGET
3DHST_27219,189.16992188,62.27556229,6,TARGET
3DHST_27227,189.13926697,62.27552032,6,TARGET
3DHST_27238,189.33761597,62.27557373,6,TARGET
3DHST_27279,189.2086792,62.27571869,6,TARGET
3DHST_27296,189.1348114,62.27581024,6,TARGET
3DHST_27307,189.17636108,62.27597427,6,TARGET
3DHST_27319,189.4526062,62.27577972,6,TARGET
3DHST_27345,189.31987,62.27598953,6,TARGET
3DHST_27351,189.23960876,62.27611923,6,TARGET
3DHST_27358,189.3409729,62.27624512,6,TARGET
3DHST_27403,189.38046265,62.27636719,6,TARGET
3DHST_27423,189.27746582,62.27652359,6,TARGET
3DHST_27447,189.16937256,62.2766304,6,TARGET
3DHST_27464,189.32513428,62.27666473,6,TARGET
3DHST_27490,189.37576294,62.27675629,6,TARGET
3DHST_27494,189.46826172,62.27695084,6,TARGET
3DHST_27519,189.23924255,62.27721024,6,TARGET
3DHST_27575,189.44921875,62.27760696,6,TARGET
3DHST_27623,189.43113708,62.27726364,6,TARGET
3DHST_27667,189.17947388,62.27788544,6,TARGET
3DHST_27668,189.23739624,62.27819824,6,TARGET
3DHST_27676,189.25959778,62.27817154,6,TARGET
3DHST_27690,189.38612366,62.27763748,6,TARGET
3DHST_27768,189.3868866,62.27817917,6,TARGET
3DHST_27779,189.11549377,62.27830887,6,TARGET
3DHST_27784,189.3820343,62.27811432,6,TARGET
3DHST_27800,189.23016357,62.27843475,6,TARGET
3DHST_27806,189.52429199,62.2780304,6,TARGET
3DHST_27815,189.14230347,62.27851868,6,TARGET
3DHST_27820,189.45622253,62.27841568,6,TARGET
3DHST_27859,189.5378418,62.27828598,6,TARGET
3DHST_27874,189.2928009,62.27905655,6,TARGET
3DHST_27923,189.29971313,62.27913666,6,TARGET
3DHST_27965,189.43321228,62.27920151,6,TARGET
3DHST_27981,189.12957764,62.27960968,6,TARGET
3DHST_28035,189.26182556,62.27976227,6,TARGET
3DHST_28043,189.1459198,62.2799263,6,TARGET
3DHST_28054,189.16552734,62.2801857,6,TARGET
3DHST_28066,189.32165527,62.27988434,6,TARGET
3DHST_28105,189.16467285,62.28068542,6,TARGET
3DHST_28111,189.23010254,62.2803154,6,TARGET
3DHST_28163,189.17825317,62.28091812,6,TARGET
3DHST_28174,189.38331604,62.28047562,6,TARGET
3DHST_28199,189.25082397,62.28065872,6,TARGET
3DHST_28297,189.16191101,62.28134155,6,TARGET
3DHST_28326,189.12619019,62.2813797,6,TARGET
3DHST_28345,189.42021179,62.28124619,6,TARGET
3DHST_28363,189.28903198,62.28160095,6,TARGET
3DHST_28365,189.20378113,62.28181076,6,TARGET
3DHST_28412,189.25572205,62.28178787,6,TARGET
3DHST_28427,189.24412537,62.28180695,6,TARGET
3DHST_28439,189.07881165,62.28168869,6,TARGET
3DHST_28469,189.23551941,62.28194046,6,TARGET
3DHST_28523,189.2311554,62.28224182,6,TARGET
3DHST_28529,189.08518982,62.28233719,6,TARGET
3DHST_28548,189.32382202,62.28249741,6,TARGET
3DHST_28552,189.38874817,62.28264618,6,TARGET
3DHST_28564,189.25546265,62.28256226,6,TARGET
3DHST_28586,189.32545471,62.28258133,6,TARGET
3DHST_28632,189.19244385,62.28299713,6,TARGET
3DHST_28642,189.44975281,62.28279877,6,TARGET
3DHST_28652,189.16453552,62.28330231,6,TARGET
3DHST_28687,189.24726868,62.28332138,6,TARGET
3DHST_28692,189.1309967,62.28331757,6,TARGET
3DHST_28774,189.24822998,62.28377533,6,TARGET
3DHST_28778,189.12806702,62.28358841,6,TARGET
3DHST_28780,189.18545532,62.28396606,6,TARGET
3DHST_28790,189.15869141,62.28448486,6,TARGET
3DHST_28791,189.27355957,62.28383255,6,TARGET
3DHST_28825,189.36076355,62.28379822,6,TARGET
3DHST_28851,189.37815857,62.2842598,6,TARGET
3DHST_28854,189.47880554,62.28378296,6,TARGET
3DHST_28857,189.52671814,62.28414154,6,TARGET
3DHST_28871,189.38052368,62.28437042,6,TARGET
3DHST_28881,189.17453003,62.2845192,6,TARGET
3DHST_28887,189.3465271,62.28426361,6,TARGET
3DHST_28893,189.15463257,62.28490448,6,TARGET
3DHST_28913,189.2350769,62.28435898,6,TARGET
3DHST_28925,189.43991089,62.28437042,6,TARGET
3DHST_28984,189.41850281,62.28477478,6,TARGET
3DHST_28985,189.10998535,62.28475571,6,TARGET
3DHST_28986,189.50794983,62.28448868,6,TARGET
3DHST_28990,189.11689758,62.28499985,6,TARGET
3DHST_29093,189.14970398,62.28620148,6,TARGET
3DHST_29124,189.37501526,62.28530502,6,TARGET
3DHST_29132,189.4588623,62.28527451,6,TARGET
3DHST_29147,189.35334778,62.28549194,6,TARGET
3DHST_29158,189.45547485,62.2854538,6,TARGET
3DHST_29246,189.16719055,62.28618622,6,TARGET
3DHST_29279,189.36277771,62.28652191,6,TARGET
3DHST_29292,189.09437561,62.28630829,6,TARGET
3DHST_29320,189.53640747,62.28638077,6,TARGET
3DHST_29362,189.52270508,62.28646851,6,TARGET
3DHST_29369,189.49137878,62.28692245,6,TARGET
3DHST_29386,189.13098145,62.28682709,6,TARGET
3DHST_29460,189.16880798,62.28796768,6,TARGET
3DHST_29530,189.16444397,62.28809738,6,TARGET
3DHST_29578,189.15388489,62.28800964,6,TARGET
3DHST_29594,189.19813538,62.28833389,6,TARGET
3DHST_29651,189.4683075,62.28823853,6,TARGET
3DHST_29678,189.21533203,62.28872681,6,TARGET
3DHST_29699,189.25671387,62.28865051,6,TARGET
3DHST_29708,189.10926819,62.28882217,6,TARGET
3DHST_29718,189.1111145,62.28879166,6,TARGET
3DHST_29729,189.17053223,62.28873825,6,TARGET
3DHST_29731,189.54139709,62.28834152,6,TARGET
3DHST_29760,189.13717651,62.28900909,6,TARGET
3DHST_29804,189.52574158,62.28879929,6,TARGET
3DHST_29826,189.34580994,62.28918457,6,TARGET
3DHST_29828,189.15925598,62.28966904,6,TARGET
3DHST_29862,189.50976562,62.28977966,6,TARGET
3DHST_29952,189.13806152,62.29016876,6,TARGET
3DHST_29958,189.44538879,62.28989029,6,TARGET
3DHST_29968,189.53643799,62.2896843,6,TARGET
3DHST_29971,189.44210815,62.28989792,6,TARGET
3DHST_30055,189.12734985,62.29060745,6,TARGET
3DHST_30060,189.4874115,62.29027176,6,TARGET
3DHST_30095,189.10707092,62.29065323,6,TARGET
3DHST_30130,189.33302307,62.29091644,6,TARGET
3DHST_30200,189.11720276,62.29124451,6,TARGET
3DHST_30208,189.19003296,62.29187393,6,TARGET
3DHST_30218,189.27099609,62.29166794,6,TARGET
3DHST_30221,189.11633301,62.29154587,6,TARGET
3DHST_30279,189.29901123,62.29194641,6,TARGET
3DHST_30288,189.44650269,62.2918129,6,TARGET
3DHST_30314,189.19026184,62.29210281,6,TARGET
3DHST_30330,189.39518738,62.29198837,6,TARGET
3DHST_30340,189.43667603,62.29202271,6,TARGET
3DHST_30346,189.15760803,62.29217911,6,TARGET
3DHST_30351,189.09996033,62.29226685,6,TARGET
3DHST_30360,189.10768127,62.29224396,6,TARGET
3DHST_30405,189.08370972,62.29298782,6,TARGET
3DHST_30426,189.39341736,62.29253387,6,TARGET
3DHST_30430,189.32168579,62.29262924,6,TARGET
3DHST_30459,189.44369507,62.29265976,6,TARGET
3DHST_30498,189.15589905,62.29302979,6,TARGET
3DHST_30521,189.16781616,62.29322433,6,TARGET
3DHST_30528,189.42510986,62.29302597,6,TARGET
3DHST_30598,189.08650208,62.2936058,6,TARGET
3DHST_30644,189.31860352,62.29418182,6,TARGET
3DHST_30653,189.45315552,62.29388046,6,TARGET
3DHST_30661,189.14614868,62.29396057,6,TARGET
3DHST_30665,189.31866455,62.29446793,6,TARGET
3DHST_30680,189.32766724,62.29409409,6,TARGET
3DHST_30694,189.29219055,62.29432678,6,TARGET
3DHST_30695,189.45339966,62.2939682,6,TARGET
3DHST_30725,189.42337036,62.29418564,6,TARGET
3DHST_30744,189.36169434,62.29438019,6,TARGET
3DHST_30777,189.11727905,62.29454422,6,TARGET
3DHST_30788,189.51272583,62.29444504,6,TARGET
3DHST_30802,189.34629822,62.29485321,6,TARGET
3DHST_30814,189.44841003,62.29462814,6,TARGET
3DHST_30820,189.38491821,62.29491425,6,TARGET
3DHST_30860,189.15341187,62.2951088,6,TARGET
3DHST_30878,189.3684082,62.29508972,6,TARGET
3DHST_30910,189.2335968,62.29535675,6,TARGET
3DHST_31002,189.44586182,62.29583359,6,TARGET
3DHST_31045,189.21060181,62.29640961,6,TARGET
3DHST_31072,189.12702942,62.29675293,6,TARGET
3DHST_31088,189.1807251,62.29693222,6,TARGET
3DHST_31117,189.49806213,62.29638672,6,TARGET
3DHST_31129,189.3190918,62.29681778,6,TARGET
3DHST_31137,189.19866943,62.29751968,6,TARGET
